,Fp1,P3,Fp2,AF7,CP3,P1,P5,PO3
Fp1,0.4420289855072464,0.0,0.34057971014492755,0.21739130434782608,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3888888888888889,0.0,0.373015873015873,0.23809523809523808,0.0,0.0,0.0,0.0
AF7,0.34065934065934067,0.0,0.34065934065934067,0.31868131868131866,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
