,P3,Oz,O2,CP3,P5,PO3,PO4,PO8
P3,0.9864341085271318,0.0,0.013565891472868217,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.3329596412556054,0.0,0.0,0.0,0.0,0.33408071748878926,0.3329596412556054
O2,0.01935483870967742,0.0,0.9806451612903225,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.3328840970350404,0.33490566037735847,0.33221024258760107,0.0,0.0
P5,0.0,0.0,0.0,0.33176628609805237,0.3351242444593687,0.3331094694425789,0.0,0.0
PO3,0.0,0.0,0.0,0.33154001344989914,0.3349024882313383,0.33355749831876264,0.0,0.0
PO4,0.0,0.3329596412556054,0.0,0.0,0.0,0.0,0.33408071748878926,0.3329596412556054
PO8,0.0,0.3329596412556054,0.0,0.0,0.0,0.0,0.33408071748878926,0.3329596412556054
