,Fz,FT9,TP10,FC2,Fp2,AFz,AF8,AF4
Fz,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857
FT9,0.029411764705882353,0.35294117647058826,0.38235294117647056,0.0,0.0,0.0,0.0,0.23529411764705882
TP10,0.025,0.3,0.475,0.0,0.0,0.0,0.0,0.2
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.037037037037037035,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.2962962962962963
