,Fz,FT9,TP10,FC2,Fp2,AFz,AF8,AF4
Fz,0.24561403508771928,0.24561403508771928,0.2631578947368421,0.0,0.0,0.0,0.0,0.24561403508771928
FT9,0.24561403508771928,0.24561403508771928,0.2631578947368421,0.0,0.0,0.0,0.0,0.24561403508771928
TP10,0.1891891891891892,0.1891891891891892,0.43243243243243246,0.0,0.0,0.0,0.0,0.1891891891891892
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.24561403508771928,0.24561403508771928,0.2631578947368421,0.0,0.0,0.0,0.0,0.24561403508771928
