,Fp1,FT9,F4,Fp2,AF7,F5,PO8,AF8
Fp1,0.8220338983050848,0.0,0.17796610169491525,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5327313769751693,0.0,0.0,0.0,0.4672686230248307,0.0,0.0
F4,0.10114942528735632,0.0,0.8988505747126436,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.2875,0.0,0.0,0.0,0.7125,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
