,Fp1,FT9,F4,Fp2,AF7,F5,PO8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.8442906574394463,0.0,0.0,0.0,0.15570934256055363,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.06088082901554404,0.0,0.0,0.0,0.939119170984456,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
