,Oz,O2,P8,CP2,AFz,POz,PO4,PO8
Oz,0.16580310880829016,0.0,0.0,0.17098445595854922,0.16062176165803108,0.16580310880829016,0.16580310880829016,0.17098445595854922
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.16580310880829016,0.0,0.0,0.17098445595854922,0.16062176165803108,0.16580310880829016,0.16580310880829016,0.17098445595854922
AFz,0.16753926701570682,0.0,0.0,0.16753926701570682,0.16230366492146597,0.16753926701570682,0.16753926701570682,0.16753926701570682
POz,0.16580310880829016,0.0,0.0,0.17098445595854922,0.16062176165803108,0.16580310880829016,0.16580310880829016,0.17098445595854922
PO4,0.16580310880829016,0.0,0.0,0.17098445595854922,0.16062176165803108,0.16580310880829016,0.16580310880829016,0.17098445595854922
PO8,0.16580310880829016,0.0,0.0,0.17098445595854922,0.16062176165803108,0.16580310880829016,0.16580310880829016,0.17098445595854922
