,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.31338028169014087,0.17253521126760563,0.04929577464788732,0.0,0.14084507042253522,0.1936619718309859,0.13028169014084506,0.0
frontalpole-rh,0.17200674536256325,0.3102866779089376,0.01011804384485666,0.07925801011804384,0.08768971332209106,0.12310286677908938,0.2175379426644182,0.0
lateralorbitofrontal-lh,0.0975609756097561,0.013937282229965157,0.6445993031358885,0.0,0.0975609756097561,0.0975609756097561,0.04878048780487805,0.0
lateralorbitofrontal-rh,0.0,0.17253521126760563,0.0,0.5316901408450704,0.06690140845070422,0.04929577464788732,0.1795774647887324,0.0
medialorbitofrontal-lh,0.13398692810457516,0.07516339869281045,0.0457516339869281,0.024509803921568627,0.3055555555555556,0.2679738562091503,0.09967320261437909,0.04738562091503268
rostralanteriorcingulate-lh,0.16843702579666162,0.10166919575113809,0.042488619119878605,0.015174506828528073,0.251896813353566,0.30045523520485584,0.09863429438543247,0.021244309559939303
rostralanteriorcingulate-rh,0.1431064572425829,0.225130890052356,0.027923211169284468,0.08551483420593368,0.11343804537521815,0.12390924956369982,0.28097731239092494,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.08518518518518518,0.037037037037037035,0.0,0.8777777777777778
