,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.22596153846153846,0.10096153846153846,0.125,0.0,0.23076923076923078,0.23076923076923078,0.08653846153846154,0.0
frontalpole-rh,0.10084033613445378,0.2647058823529412,0.025210084033613446,0.12184873949579832,0.1638655462184874,0.15126050420168066,0.1722689075630252,0.0
lateralorbitofrontal-lh,0.211864406779661,0.03389830508474576,0.211864406779661,0.0,0.211864406779661,0.211864406779661,0.11864406779661017,0.0
lateralorbitofrontal-rh,0.0,0.27358490566037735,0.0,0.2641509433962264,0.11320754716981132,0.08490566037735849,0.2641509433962264,0.0
medialorbitofrontal-lh,0.1568627450980392,0.11764705882352941,0.08496732026143791,0.032679738562091505,0.2647058823529412,0.2222222222222222,0.10784313725490197,0.013071895424836602
rostralanteriorcingulate-lh,0.17204301075268819,0.11827956989247312,0.0931899641577061,0.025089605734767026,0.24372759856630824,0.24014336917562723,0.10752688172043011,0.0
rostralanteriorcingulate-rh,0.09216589861751152,0.17972350230414746,0.07373271889400922,0.11981566820276497,0.16129032258064516,0.14746543778801843,0.22580645161290322,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.8823529411764706
