,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,lateralorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.22391304347826088,0.1673913043478261,0.13260869565217392,0.10217391304347827,0.0,0.1282608695652174,0.16956521739130434,0.07608695652173914
frontalpole-rh,0.14310344827586208,0.19482758620689655,0.15,0.10862068965517241,0.017241379310344827,0.07758620689655173,0.19137931034482758,0.11724137931034483
fusiform-lh,0.12310606060606061,0.16856060606060605,0.1875,0.12121212121212122,0.03787878787878788,0.08333333333333333,0.16477272727272727,0.11363636363636363
insula-lh,0.13736263736263737,0.17307692307692307,0.17032967032967034,0.17032967032967034,0.0,0.12087912087912088,0.16758241758241757,0.06043956043956044
lateralorbitofrontal-rh,0.0070921985815602835,0.0851063829787234,0.1702127659574468,0.0070921985815602835,0.3191489361702128,0.0,0.09219858156028368,0.3191489361702128
parahippocampal-lh,0.20068027210884354,0.13945578231292516,0.1360544217687075,0.1360544217687075,0.0,0.23809523809523808,0.14625850340136054,0.003401360544217687
rostralanteriorcingulate-lh,0.14358974358974358,0.19316239316239317,0.1452991452991453,0.10427350427350428,0.018803418803418803,0.08034188034188035,0.19658119658119658,0.11794871794871795
rostralanteriorcingulate-rh,0.08944954128440367,0.16972477064220184,0.14678899082568808,0.05963302752293578,0.09862385321100918,0.009174311926605505,0.1720183486238532,0.2545871559633027
