,bankssts-lh,bankssts-rh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bankssts-rh,0.0,0.2950138504155125,0.08587257617728532,0.14542936288088643,0.1883656509695291,0.0,0.18975069252077562,0.09556786703601108
frontalpole-rh,0.0,0.11073253833049404,0.3339011925042589,0.13798977853492334,0.0817717206132879,0.0,0.14480408858603067,0.19080068143100512
lateralorbitofrontal-rh,0.0,0.17398373983739837,0.13008130081300814,0.23089430894308943,0.14796747967479676,0.0,0.19349593495934958,0.12357723577235773
medialorbitofrontal-lh,0.0,0.21666666666666667,0.07333333333333333,0.14833333333333334,0.29,0.0,0.185,0.08666666666666667
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.19857142857142857,0.11857142857142858,0.16714285714285715,0.16428571428571428,0.0,0.23857142857142857,0.11285714285714285
rostralanteriorcingulate-rh,0.0,0.12283737024221453,0.18339100346020762,0.1314878892733564,0.09688581314878893,0.0,0.13667820069204153,0.328719723183391
