,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.36,0.0,0.0,0.0,0.0,0.36,0.16,0.12
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.36,0.0,0.0,0.0,0.0,0.36,0.16,0.12
PO8,0.29411764705882354,0.0,0.0,0.0,0.0,0.29411764705882354,0.23529411764705882,0.17647058823529413
P2,0.26666666666666666,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.2
