,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.4936708860759494,0.0,0.0,0.0,0.0,0.4873417721518987,0.0189873417721519,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.5916666666666667,0.0,0.4083333333333333,0.0
AFz,0.4936708860759494,0.0,0.0,0.0,0.0,0.4873417721518987,0.0189873417721519,0.0
PO8,0.007194244604316547,0.0,0.0,0.0,0.3669064748201439,0.007194244604316547,0.6187050359712231,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
