,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.03944773175542406,0.0,0.03550295857988166,0.0,0.02564102564102564,0.04339250493096647,0.0,0.03944773175542406,0.0,0.04339250493096647,0.0,0.0,0.0,0.04339250493096647,0.04339250493096647,0.0,0.04339250493096647,0.0,0.02564102564102564,0.04339250493096647,0.015779092702169626,0.0,0.0,0.0,0.0,0.0,0.0,0.03155818540433925,0.0,0.03155818540433925,0.03944773175542406,0.029585798816568046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04339250493096647,0.0,0.04339250493096647,0.0,0.0,0.04339250493096647,0.0,0.011834319526627219,0.0,0.04339250493096647,0.0,0.005917159763313609,0.04339250493096647,0.04339250493096647,0.04339250493096647,0.04142011834319527,0.0,0.0,0.03353057199211045,0.029585798816568046,0.0
F3,0.0,0.04,0.0,0.02434782608695652,0.0,0.0,0.0,0.0,0.01391304347826087,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,0.04521739130434783,0.0,0.04,0.0017391304347826088,0.0017391304347826088,0.0,0.043478260869565216,0.020869565217391306,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.019130434782608695,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.04521739130434783,0.04,0.02608695652173913,0.0,0.043478260869565216,0.0,0.04,0.0034782608695652175,0.0,0.043478260869565216,0.0017391304347826088,0.017391304347826087,0.0,0.006956521739130435,0.0017391304347826088,0.0,0.0,0.0,0.0,0.0,0.0,0.0017391304347826088,0.0,0.043478260869565216
F7,0.041666666666666664,0.0,0.037698412698412696,0.0,0.027777777777777776,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.03373015873015873,0.0,0.031746031746031744,0.03968253968253968,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.013888888888888888,0.0,0.041666666666666664,0.0,0.007936507936507936,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.03571428571428571,0.031746031746031744,0.0
FT9,0.0,0.040106951871657755,0.0,0.034759358288770054,0.0,0.0,0.0,0.0,0.0213903743315508,0.0,0.040106951871657755,0.040106951871657755,0.040106951871657755,0.0,0.0,0.040106951871657755,0.0,0.040106951871657755,0.0,0.0,0.0,0.040106951871657755,0.03208556149732621,0.040106951871657755,0.040106951871657755,0.040106951871657755,0.040106951871657755,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.040106951871657755,0.0,0.040106951871657755,0.040106951871657755,0.040106951871657755,0.040106951871657755,0.0374331550802139,0.0,0.040106951871657755,0.0,0.040106951871657755,0.0053475935828877,0.0,0.040106951871657755,0.0,0.026737967914438502,0.0,0.0106951871657754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040106951871657755
FC5,0.03694581280788178,0.0,0.03940886699507389,0.0,0.034482758620689655,0.03940886699507389,0.0,0.03940886699507389,0.0,0.03940886699507389,0.0,0.0,0.0,0.03940886699507389,0.03940886699507389,0.0,0.03940886699507389,0.0,0.034482758620689655,0.03940886699507389,0.007389162561576354,0.0,0.0,0.0,0.0,0.0,0.0,0.03940886699507389,0.0,0.029556650246305417,0.03940886699507389,0.03694581280788178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03940886699507389,0.0,0.03940886699507389,0.0,0.0,0.03940886699507389,0.0,0.019704433497536946,0.0,0.03940886699507389,0.0,0.012315270935960592,0.03940886699507389,0.03940886699507389,0.03940886699507389,0.03940886699507389,0.0,0.0,0.03940886699507389,0.03940886699507389,0.0
FC1,0.02953020134228188,0.0,0.028187919463087248,0.0,0.020134228187919462,0.06040268456375839,0.0,0.032214765100671144,0.0,0.05100671140939597,0.0,0.0,0.0,0.04563758389261745,0.04429530201342282,0.0,0.05100671140939597,0.0,0.020134228187919462,0.056375838926174496,0.010738255033557046,0.0,0.0,0.0,0.0,0.0,0.0,0.024161073825503355,0.0,0.021476510067114093,0.032214765100671144,0.022818791946308724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04832214765100671,0.0,0.06040268456375839,0.0,0.0,0.04161073825503356,0.0,0.010738255033557046,0.0,0.049664429530201344,0.0,0.006711409395973154,0.052348993288590606,0.04429530201342282,0.049664429530201344,0.036241610738255034,0.0,0.0,0.026845637583892617,0.022818791946308724,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.038128249566724434,0.0,0.036395147313691506,0.0,0.025996533795493933,0.043327556325823226,0.0,0.03986135181975736,0.0,0.043327556325823226,0.0,0.0,0.0,0.043327556325823226,0.043327556325823226,0.0,0.043327556325823226,0.0,0.025996533795493933,0.043327556325823226,0.01386481802426343,0.0,0.0,0.0,0.0,0.0,0.0,0.03119584055459272,0.0,0.02772963604852686,0.03986135181975736,0.029462738301559793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043327556325823226,0.0,0.043327556325823226,0.0,0.0,0.043327556325823226,0.0,0.01386481802426343,0.0,0.043327556325823226,0.0,0.008665511265164644,0.043327556325823226,0.043327556325823226,0.043327556325823226,0.0415944540727903,0.0,0.0,0.03466204506065858,0.029462738301559793,0.0
TP9,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.029914529914529916,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.03418803418803419,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.03418803418803419,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.008547008547008548,0.0,0.038461538461538464,0.0,0.029914529914529916,0.0,0.017094017094017096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464
CP5,0.03156384505021521,0.0,0.028694404591104734,0.0,0.020086083213773313,0.05308464849354376,0.0,0.03299856527977044,0.0,0.05164992826398852,0.0,0.0,0.0,0.047345767575322814,0.04591104734576758,0.0,0.05164992826398852,0.0,0.020086083213773313,0.05164992826398852,0.011477761836441894,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.02295552367288379,0.03299856527977044,0.02295552367288379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05021520803443329,0.0,0.05308464849354376,0.0,0.0,0.043041606886657105,0.0,0.010043041606886656,0.0,0.05164992826398852,0.0,0.005738880918220947,0.05164992826398852,0.04591104734576758,0.05164992826398852,0.03730272596843615,0.0,0.0,0.027259684361549498,0.02295552367288379,0.0
