,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.1794871794871795,0.16666666666666666,0.0,0.1282051282051282,0.0,0.1794871794871795,0.1794871794871795,0.16666666666666666
caudalanteriorcingulate-rh,0.18518518518518517,0.1728395061728395,0.0,0.13580246913580246,0.0,0.16049382716049382,0.1728395061728395,0.1728395061728395
frontalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.1643835616438356,0.1780821917808219,0.0,0.1917808219178082,0.0,0.136986301369863,0.1506849315068493,0.1780821917808219
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paracentral-rh,0.17647058823529413,0.16176470588235295,0.0,0.11764705882352941,0.0,0.20588235294117646,0.17647058823529413,0.16176470588235295
parahippocampal-rh,0.1780821917808219,0.1643835616438356,0.0,0.1232876712328767,0.0,0.1917808219178082,0.1780821917808219,0.1643835616438356
rostralanteriorcingulate-lh,0.18518518518518517,0.1728395061728395,0.0,0.13580246913580246,0.0,0.16049382716049382,0.1728395061728395,0.1728395061728395
