,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.20501835985312117,0.17095063239494085,0.10811913504691963,0.1299469604243166,0.01795185638514892,0.07976336189310486,0.16340269277845776,0.12484700122399021
frontalpole-rh,0.17037037037037037,0.22160493827160493,0.07263374485596708,0.10925925925925926,0.012551440329218106,0.09506172839506173,0.17386831275720166,0.14465020576131687
medialorbitofrontal-lh,0.1308139534883721,0.08793604651162791,0.2703488372093023,0.10174418604651163,0.07945736434108527,0.08866279069767442,0.10319767441860465,0.1378391472868217
medialorbitofrontal-rh,0.15045914763362372,0.1264421944902284,0.09748057452319284,0.24064045208382387,0.029197080291970802,0.06569343065693431,0.1629385448551919,0.12714857546503414
posteriorcingulate-lh,0.046914839367669554,0.03212646608873024,0.16930137684854665,0.06425293217746048,0.33962264150943394,0.16420193778684344,0.06833248342682305,0.11524732279449261
rostralanteriorcingulate-lh,0.10323779193205945,0.12101910828025478,0.09713375796178345,0.07404458598726114,0.08598726114649681,0.24097664543524416,0.11464968152866242,0.16295116772823778
rostralanteriorcingulate-rh,0.15813492063492063,0.16884920634920636,0.08253968253968254,0.1357142857142857,0.02619047619047619,0.0865079365079365,0.20515873015873015,0.13690476190476192
rostralmiddlefrontal-lh,0.11828582509210782,0.13554392088423503,0.11033546635640877,0.10432421950746558,0.04382392864068257,0.11944929222416134,0.1330230754314524,0.23521427186348653
