,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,paracentral-rh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.23340790454884414,0.049962714392244596,0.11894108873974646,0.10365398956002983,0.07829977628635347,0.11558538404175989,0.11595824011931395,0.18419090231170768
frontalpole-lh,0.06931190356604722,0.22852837769964843,0.11300853842290307,0.08990457056755399,0.0873932697137117,0.0873932697137117,0.2300351582119538,0.09442491210447011
frontalpole-rh,0.09275952311718523,0.06484443152079093,0.2855481244547834,0.04274498400697877,0.02355335853445769,0.14510031986042454,0.1314335562663565,0.21401570223902297
paracentral-rh,0.09695290858725762,0.06128808864265928,0.05159279778393352,0.3189058171745152,0.22229916897506924,0.04224376731301939,0.12950138504155126,0.07721606648199446
posteriorcingulate-lh,0.08429423459244532,0.06918489065606362,0.03141153081510934,0.2560636182902585,0.37017892644135186,0.06322067594433399,0.09423459244532803,0.03141153081510934
rostralanteriorcingulate-lh,0.10022631749110895,0.05690268347882315,0.15809893307468478,0.04009052699644358,0.05205302295505981,0.29744584545748465,0.13708373747171032,0.15809893307468478
rostralanteriorcingulate-rh,0.08514638732205211,0.12301907064195541,0.12140746709642761,0.10099382218640882,0.06365834004834811,0.11334944936878862,0.2557077625570776,0.13671770077894171
rostralmiddlefrontal-lh,0.13380281690140844,0.04983748645720477,0.19826652221018418,0.05931744312026002,0.02085590465872156,0.13353196099674972,0.1367822318526544,0.2676056338028169
