,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.17455621301775148,0.14534023668639054,0.11501479289940829,0.17196745562130178,0.015162721893491124,0.07285502958579881,0.15051775147928995,0.15458579881656806
frontalpole-rh,0.1473922902494331,0.16855631141345426,0.08654572940287227,0.15192743764172337,0.021541950113378686,0.09221466364323508,0.1689342403628118,0.16288737717309146
medialorbitofrontal-lh,0.12640449438202248,0.0934991974317817,0.21428571428571427,0.13001605136436598,0.06460674157303371,0.0790529695024077,0.09911717495987159,0.19301765650080258
medialorbitofrontal-rh,0.16720720720720722,0.14594594594594595,0.11531531531531532,0.17765765765765765,0.012612612612612612,0.07207207207207207,0.150990990990991,0.1581981981981982
posteriorcingulate-lh,0.04244817374136229,0.0562685093780849,0.16090819348469892,0.034550839091806514,0.22211253701875616,0.19052319842053306,0.0700888450148075,0.22309970384995065
rostralanteriorcingulate-lh,0.08905043162199,0.10949568378009995,0.09041344843253067,0.09041344843253067,0.08859609268514311,0.2085415720127215,0.11403907314856883,0.20945024988641528
rostralanteriorcingulate-rh,0.14685568884042166,0.1628498727735369,0.08833151581243184,0.15121773900399854,0.025808796801163214,0.09233006179571066,0.1708469647400945,0.16175936023264267
rostralmiddlefrontal-lh,0.11470024637284423,0.11771147002463729,0.13167259786476868,0.12044894607172187,0.06186695866411169,0.1261976457705995,0.12154393649055571,0.20585819874076103
