,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.1313566076837239,0.1209947393591583,0.12450183325362665,0.12673362027737925,0.13008130081300814,0.12195121951219512,0.12354535310058982,0.12083532600031882
frontalpole-rh,0.11800092549745488,0.1298781428351072,0.12509640598488353,0.11938917167977788,0.12000616998303254,0.12818139750115687,0.12972389325929354,0.12972389325929354
lateralorbitofrontal-lh,0.12135697764070932,0.12444101773323053,0.12937548188126446,0.12166538164996145,0.12289899768696994,0.12659984579799538,0.1284502698535081,0.12521202775636084
medialorbitofrontal-lh,0.12658831003811943,0.12198221092757307,0.12468233799237612,0.12881194409148666,0.12865311308767471,0.12293519695044473,0.12452350698856417,0.12182337992376112
medialorbitofrontal-rh,0.1284995281535074,0.12142183076439132,0.12472475621264549,0.12724127083988676,0.13054419628814093,0.1223655237496068,0.12393834539163259,0.12126454860018873
rostralanteriorcingulate-lh,0.11801622531761824,0.1272003673656819,0.12628195316087557,0.1193938466248278,0.12000612276136538,0.13026174804836982,0.130720955150773,0.12811878157048828
rostralanteriorcingulate-rh,0.11813643926788686,0.12721222205415217,0.12660716986840115,0.11949780668582666,0.12010285887157768,0.12887611556496748,0.13159885040084707,0.12796853728634094
rostralmiddlefrontal-rh,0.11730385383079994,0.12958697988638107,0.1251343466912329,0.11868570551205282,0.11929986181483188,0.12851220635651772,0.1300475971134654,0.13142944879471827
