,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,paracentral-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-rh,0.3032424465733235,0.21739130434782608,0.1982313927781872,0.0,0.0,0.10427413411938098,0.10648489314664701,0.07037582903463523
lateralorbitofrontal-lh,0.1513360739979445,0.30035971223021585,0.1474820143884892,0.06397738951695786,0.023638232271325797,0.0775950668036999,0.11921891058581706,0.11639260020554984
lateralorbitofrontal-rh,0.171648987463838,0.18322082931533268,0.33461909353905495,0.03246544519447123,0.03278688524590164,0.09514625522340084,0.08325297332047574,0.06685953069752491
paracentral-rh,0.0,0.08369169698974528,0.03407211379424413,0.32682765464770097,0.2649685742639762,0.12437975521005623,0.15249751902084022,0.013562686073436983
posteriorcingulate-rh,0.0,0.033873873873873875,0.037477477477477476,0.29009009009009007,0.3675675675675676,0.1354954954954955,0.1354954954954955,0.0
rostralanteriorcingulate-lh,0.08614347026364194,0.09380748007357449,0.09196811771919068,0.11526670754138565,0.11526670754138565,0.2792765174739424,0.1483752299202943,0.06989576946658492
rostralanteriorcingulate-rh,0.08568904593639576,0.13898704358068315,0.07744405182567726,0.1357479387514723,0.11012956419316844,0.14016489988221437,0.2953474676089517,0.016489988221436984
rostralmiddlefrontal-lh,0.08121158911325724,0.19446883230904302,0.08955223880597014,0.017120280948200176,0.0,0.10008779631255488,0.0228270412642669,0.4947322212467076
