,Fp1,FT9,CP1,Cz,F4,Fp2,F6,AF4
Fp1,0.426517571884984,0.03354632587859425,0.06070287539936102,0.07667731629392971,0.03354632587859425,0.36900958466453676,0.0,0.0
FT9,0.021367521367521368,0.5950854700854701,0.04807692307692308,0.050213675213675216,0.06623931623931624,0.018162393162393164,0.1527777777777778,0.04807692307692308
CP1,0.03611111111111111,0.04722222222222222,0.4083333333333333,0.12129629629629629,0.05925925925925926,0.022222222222222223,0.19814814814814816,0.10740740740740741
Cz,0.036028823058446756,0.028823058446757407,0.10328262610088071,0.49799839871897517,0.2209767814251401,0.025620496397117692,0.04323458767013611,0.044035228182546036
F4,0.022458628841607566,0.07565011820330969,0.07801418439716312,0.3132387706855792,0.475177304964539,0.02127659574468085,0.0070921985815602835,0.0070921985815602835
Fp2,0.40142095914742454,0.03019538188277087,0.04262877442273535,0.06039076376554174,0.03374777975133215,0.43161634103019536,0.0,0.0
F6,0.0,0.12814070351758794,0.17671691792294808,0.04355108877721943,0.005025125628140704,0.0,0.4053601340033501,0.24120603015075376
AF4,0.0012165450121654502,0.057177615571776155,0.1386861313868613,0.06569343065693431,0.0072992700729927005,0.0,0.354014598540146,0.3759124087591241
