,Fp1,T7,Cz,Fp2,PO7,PO3,AF8,AF4
Fp1,0.17073170731707318,0.1951219512195122,0.1951219512195122,0.0,0.04878048780487805,0.1951219512195122,0.1951219512195122,0.0
T7,0.03910614525139665,0.4022346368715084,0.24581005586592178,0.0,0.08379888268156424,0.18435754189944134,0.0446927374301676,0.0
Cz,0.046052631578947366,0.3092105263157895,0.29605263157894735,0.0,0.07236842105263158,0.2236842105263158,0.05263157894736842,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.26,0.18,0.0,0.44,0.1,0.02,0.0
PO3,0.05384615384615385,0.27692307692307694,0.2846153846153846,0.0,0.05384615384615385,0.2692307692307692,0.06153846153846154,0.0
AF8,0.15555555555555556,0.2,0.2,0.0,0.06666666666666667,0.2,0.17777777777777778,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
