,Fp1,T7,Cz,Fp2,PO7,PO3,AF8,AF4
Fp1,0.3076923076923077,0.0,0.34615384615384615,0.0,0.0,0.34615384615384615,0.0,0.0
T7,0.0,0.4375,0.0,0.0,0.453125,0.0,0.109375,0.0
Cz,0.225,0.0,0.375,0.0,0.0,0.4,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.3333333333333333,0.0,0.0,0.5769230769230769,0.0,0.08974358974358974,0.0
PO3,0.17307692307692307,0.019230769230769232,0.3076923076923077,0.0,0.0,0.5,0.0,0.0
AF8,0.0,0.34782608695652173,0.0,0.0,0.34782608695652173,0.0,0.30434782608695654,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
