,T7,TP9,P7,Cz,F8,Fp2,PO7,AF8
T7,0.3,0.0,0.175,0.275,0.0,0.0,0.0,0.25
TP9,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.4666666666666667,0.0
P7,0.2545454545454545,0.0,0.23636363636363636,0.2545454545454545,0.0,0.0,0.0,0.2545454545454545
Cz,0.2962962962962963,0.0,0.1728395061728395,0.30864197530864196,0.0,0.0,0.0,0.2222222222222222
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.3191489361702128,0.0,0.0,0.0,0.0,0.6808510638297872,0.0
AF8,0.2727272727272727,0.0,0.19696969696969696,0.24242424242424243,0.0,0.0,0.0,0.2878787878787879
