,Fp1,FT9,CP1,Cz,F4,Fp2,F6,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.35,0.0,0.4,0.0,0.0,0.0,0.25
CP1,0.0,0.0,0.7083333333333334,0.2916666666666667,0.0,0.0,0.0,0.0
Cz,0.0,0.11475409836065574,0.14754098360655737,0.6557377049180327,0.0,0.0,0.0,0.08196721311475409
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.35294117647058826,0.0,0.35294117647058826,0.0,0.0,0.0,0.29411764705882354
