,T7,TP9,P7,Cz,F8,Fp2,PO7,AF8
T7,0.3418803418803419,0.0,0.3504273504273504,0.3076923076923077,0.0,0.0,0.0,0.0
TP9,0.0,0.5242718446601942,0.0,0.0,0.20388349514563106,0.0,0.06796116504854369,0.20388349514563106
P7,0.3416666666666667,0.0,0.35,0.30833333333333335,0.0,0.0,0.0,0.0
Cz,0.3391304347826087,0.0,0.3391304347826087,0.3217391304347826,0.0,0.0,0.0,0.0
F8,0.0,0.3442622950819672,0.0,0.0,0.32786885245901637,0.0,0.0,0.32786885245901637
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
AF8,0.0,0.3559322033898305,0.0,0.0,0.3050847457627119,0.0,0.0,0.3389830508474576
