,Fp1,FT9,CP1,Cz,F4,Fp2,F6,AF4
Fp1,0.26666666666666666,0.0,0.18333333333333332,0.1,0.15,0.3,0.0,0.0
FT9,0.0,0.46956521739130436,0.0,0.0,0.0,0.0,0.2608695652173913,0.26956521739130435
CP1,0.16393442622950818,0.03278688524590164,0.3114754098360656,0.09836065573770492,0.14754098360655737,0.19672131147540983,0.03278688524590164,0.01639344262295082
Cz,0.20588235294117646,0.0,0.20588235294117646,0.17647058823529413,0.20588235294117646,0.20588235294117646,0.0,0.0
F4,0.2222222222222222,0.0,0.2222222222222222,0.13333333333333333,0.2,0.2222222222222222,0.0,0.0
Fp2,0.23943661971830985,0.0,0.18309859154929578,0.08450704225352113,0.1267605633802817,0.36619718309859156,0.0,0.0
F6,0.0,0.33695652173913043,0.0,0.0,0.0,0.0,0.32608695652173914,0.33695652173913043
AF4,0.0,0.34444444444444444,0.0,0.0,0.0,0.0,0.32222222222222224,0.3333333333333333
