,Fp1,Fz,P8,TP10,AF7,PO8,P6,TP8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.2501395868230039,0.0,0.25069793411501956,0.24902289223897264,0.2501395868230039
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.2501392757660167,0.0,0.25069637883008355,0.249025069637883,0.2501392757660167
P6,0.0,0.0,0.0,0.25,0.0,0.2505605381165919,0.24943946188340807,0.25
TP8,0.0,0.0,0.0,0.25,0.0,0.2505592841163311,0.2494407158836689,0.25
