,Fz,P8,TP10,AF7,PO8,P6,TP8,AF8
Fz,0.9422382671480144,0.0,0.0,0.0,0.0,0.0,0.0,0.05776173285198556
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.35344827586206895,0.0,0.0,0.0,0.0,0.0,0.0,0.646551724137931
