,Fp1,Fz,P8,TP10,PO8,P6,TP8,AF8
Fp1,0.5359477124183006,0.06993464052287582,0.0,0.09934640522875816,0.09738562091503268,0.1,0.09738562091503268,0.0
Fz,0.06998037933289732,0.9300196206671026,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.025065104166666668,0.0,0.0,0.2470703125,0.23974609375,0.24007161458333334,0.23811848958333334,0.009928385416666666
PO8,0.024465327284510695,0.0,0.0,0.2391445236552171,0.24449125081011017,0.24108878807517822,0.24044069993519118,0.010369410239792612
P6,0.02503229974160207,0.0,0.0,0.23837209302325582,0.2401485788113695,0.24483204134366926,0.24047157622739018,0.011143410852713179
TP8,0.024497079818299804,0.0,0.0,0.23848150551589878,0.24107722258273848,0.24123945489941595,0.24399740428293315,0.010707332900713823
AF8,0.0,0.0,0.0,0.04439746300211417,0.046511627906976744,0.05003523608174771,0.04792107117688513,0.8111346018322763
