,Fp1,Fz,P8,TP10,AF7,PO8,P6,TP8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.2502844141069397,0.0,0.24914675767918087,0.2502844141069397,0.2502844141069397
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.2502844141069397,0.0,0.24914675767918087,0.2502844141069397,0.2502844141069397
P6,0.0,0.0,0.0,0.2502844141069397,0.0,0.24914675767918087,0.2502844141069397,0.2502844141069397
TP8,0.0,0.0,0.0,0.25028312570781425,0.0,0.2491506228765572,0.25028312570781425,0.25028312570781425
