,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.6111111111111112,0.0,0.08333333333333333,0.0,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.05555555555555555
parsopercularis-lh,0.0,0.7272727272727273,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
parstriangularis-rh,0.057692307692307696,0.0,0.4807692307692308,0.07692307692307693,0.15384615384615385,0.09615384615384616,0.09615384615384616,0.038461538461538464
rostralmiddlefrontal-lh,0.0,0.0,0.15789473684210525,0.8421052631578947,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.075,0.0,0.175,0.0,0.5,0.1,0.1,0.05
superiortemporal-lh,0.05714285714285714,0.2,0.08571428571428572,0.0,0.05714285714285714,0.45714285714285713,0.0,0.14285714285714285
superiortemporal-rh,0.21428571428571427,0.0,0.10714285714285714,0.0,0.10714285714285714,0.0,0.5714285714285714,0.0
supramarginal-lh,0.0,0.0,0.07142857142857142,0.0,0.0,0.5,0.0,0.42857142857142855
