,frontalpole-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-lh,pericalcarine-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.25622775800711745,0.099644128113879,0.10320284697508897,0.18149466192170818,0.20284697508896798,0.15658362989323843,0.0
inferiortemporal-lh,0.0,0.15023474178403756,0.3051643192488263,0.13145539906103287,0.09389671361502347,0.24413145539906103,0.07042253521126761,0.004694835680751174
isthmuscingulate-rh,0.0,0.13777777777777778,0.10666666666666667,0.27111111111111114,0.13777777777777778,0.2,0.14666666666666667,0.0
lingual-lh,0.0,0.22943722943722944,0.06926406926406926,0.12987012987012986,0.22077922077922077,0.19480519480519481,0.15584415584415584,0.0
parahippocampal-lh,0.0,0.19122257053291536,0.14420062695924765,0.15047021943573669,0.1536050156739812,0.2601880877742947,0.10031347962382445,0.0
pericalcarine-lh,0.0,0.20095693779904306,0.06220095693779904,0.14832535885167464,0.16267942583732056,0.1339712918660287,0.291866028708134,0.0
pericalcarine-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
