,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.2300469483568075,0.09859154929577464,0.0,0.19718309859154928,0.12206572769953052,0.13615023474178403,0.13145539906103287,0.08450704225352113
insula-rh,0.17037037037037037,0.35555555555555557,0.0,0.1037037037037037,0.362962962962963,0.007407407407407408,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.1694915254237288,0.05084745762711865,0.0,0.2245762711864407,0.07203389830508475,0.17796610169491525,0.17372881355932204,0.13135593220338984
parahippocampal-rh,0.16470588235294117,0.27647058823529413,0.0,0.11176470588235295,0.38235294117647056,0.03529411764705882,0.029411764705882353,0.0
rostralanteriorcingulate-lh,0.135,0.0,0.0,0.2,0.02,0.24,0.245,0.16
rostralanteriorcingulate-rh,0.1319796954314721,0.0,0.0,0.19796954314720813,0.015228426395939087,0.23857868020304568,0.25380710659898476,0.16243654822335024
temporalpole-rh,0.11428571428571428,0.0,0.0,0.20714285714285716,0.0,0.22857142857142856,0.22857142857142856,0.22142857142857142
