,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh
frontalpole-rh,0.3373253493013972,0.06387225548902195,0.15568862275449102,0.05189620758483034,0.14171656686626746,0.15169660678642716,0.0718562874251497,0.02594810379241517
fusiform-lh,0.034782608695652174,0.29316770186335406,0.13167701863354037,0.11180124223602485,0.14037267080745341,0.15900621118012423,0.084472049689441,0.04472049689440994
insula-rh,0.10755813953488372,0.16279069767441862,0.22674418604651161,0.03924418604651163,0.19767441860465115,0.19912790697674418,0.01308139534883721,0.05377906976744186
isthmuscingulate-rh,0.05371900826446281,0.17355371900826447,0.04338842975206612,0.35330578512396693,0.024793388429752067,0.06198347107438017,0.25206611570247933,0.0371900826446281
parahippocampal-lh,0.09781021897810219,0.17664233576642335,0.19854014598540146,0.02335766423357664,0.2510948905109489,0.2029197080291971,0.017518248175182483,0.032116788321167884
parahippocampal-rh,0.09822646657571624,0.18281036834924966,0.18417462482946795,0.04911323328785812,0.18144611186903137,0.23328785811732605,0.03274215552523874,0.03819918144611187
pericalcarine-rh,0.07852193995381063,0.14780600461893764,0.011547344110854504,0.27251732101616627,0.018475750577367205,0.046189376443418015,0.42494226327944573,0.0
rostralanteriorcingulate-lh,0.047619047619047616,0.08521303258145363,0.09273182957393483,0.05012531328320802,0.05513784461152882,0.07017543859649122,0.0,0.5989974937343359
