,bankssts-lh,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh
bankssts-lh,0.9859484777517564,0.00468384074941452,0.0,0.0,0.0,0.00936768149882904,0.0,0.0
entorhinal-lh,0.0024242424242424242,0.17454545454545456,0.0,0.16646464646464645,0.15797979797979797,0.17252525252525253,0.16404040404040404,0.162020202020202
frontalpole-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.00039277297721916735,0.17085624509033778,0.0,0.16967792615868027,0.1610369206598586,0.16535742340926946,0.16732128829536527,0.16535742340926946
inferiortemporal-lh,0.0,0.16393442622950818,0.0,0.16873250699720113,0.16993202718912434,0.1599360255897641,0.16993202718912434,0.1675329868052779
isthmuscingulate-rh,0.005409904286308781,0.17103620474406991,0.0,0.16396171452351227,0.15522263836870578,0.18352059925093633,0.16146483562213898,0.15938410320432791
lingual-lh,0.0,0.16862284820031298,0.0,0.1697965571205008,0.162754303599374,0.162754303599374,0.16901408450704225,0.16705790297339593
parahippocampal-lh,0.0,0.16679626749611198,0.0,0.17262830482115085,0.16290824261275272,0.1594090202177294,0.16990668740279938,0.16835147744945567
