,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh
entorhinal-lh,0.12557427258805512,0.12710566615620214,0.12404287901990811,0.12404287901990811,0.12557427258805512,0.12557427258805512,0.12557427258805512,0.1225114854517611
fusiform-lh,0.12557427258805512,0.12710566615620214,0.12404287901990811,0.12404287901990811,0.12557427258805512,0.12557427258805512,0.12557427258805512,0.1225114854517611
inferiortemporal-lh,0.12556732223903178,0.12708018154311648,0.12405446293494705,0.12405446293494705,0.12556732223903178,0.12556732223903178,0.12556732223903178,0.12254160363086233
insula-lh,0.12557427258805512,0.12710566615620214,0.12404287901990811,0.12404287901990811,0.12557427258805512,0.12557427258805512,0.12557427258805512,0.1225114854517611
isthmuscingulate-rh,0.12556732223903178,0.12708018154311648,0.12405446293494705,0.12405446293494705,0.12556732223903178,0.12556732223903178,0.12556732223903178,0.12254160363086233
lingual-lh,0.12557427258805512,0.12710566615620214,0.12404287901990811,0.12404287901990811,0.12557427258805512,0.12557427258805512,0.12557427258805512,0.1225114854517611
parahippocampal-lh,0.12557427258805512,0.12710566615620214,0.12404287901990811,0.12404287901990811,0.12557427258805512,0.12557427258805512,0.12557427258805512,0.1225114854517611
rostralanteriorcingulate-lh,0.12631578947368421,0.12631578947368421,0.12481203007518797,0.12481203007518797,0.12481203007518797,0.12481203007518797,0.12481203007518797,0.12330827067669173
