,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-lh,superiorparietal-lh,temporalpole-lh
frontalpole-lh,0.5710144927536231,0.2768115942028985,0.0,0.14347826086956522,0.007246376811594203,0.0,0.0,0.0014492753623188406
frontalpole-rh,0.2170978627671541,0.5804274465691789,0.015748031496062992,0.1439820022497188,0.015748031496062992,0.019122609673790775,0.007874015748031496,0.0
isthmuscingulate-rh,0.0,0.015857284440039643,0.4489593657086224,0.028741328047571853,0.1962338949454906,0.05252725470763132,0.06541129831516353,0.19226957383548068
medialorbitofrontal-rh,0.1568627450980392,0.21116138763197587,0.04072398190045249,0.5912518853695324,0.0,0.0,0.0,0.0
parahippocampal-rh,0.0031380753138075313,0.010460251046025104,0.19769874476987448,0.0,0.5428870292887029,0.1307531380753138,0.03556485355648536,0.0794979079497908
parsorbitalis-lh,0.0,0.028688524590163935,0.05191256830601093,0.0,0.1489071038251366,0.5163934426229508,0.21584699453551912,0.03825136612021858
superiorparietal-lh,0.0,0.012048192771084338,0.08835341365461848,0.0,0.040160642570281124,0.20481927710843373,0.5087014725568942,0.1459170013386881
temporalpole-lh,0.0035046728971962616,0.0,0.2336448598130841,0.0,0.09345794392523364,0.037383177570093455,0.12967289719626168,0.5023364485981309
