,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh
entorhinal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
fusiform-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
inferiortemporal-lh,0.12433392539964476,0.12433392539964476,0.1261101243339254,0.12433392539964476,0.12433392539964476,0.12433392539964476,0.12433392539964476,0.12788632326820604
insula-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
isthmuscingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lingual-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parahippocampal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralanteriorcingulate-lh,0.12367491166077739,0.12367491166077739,0.127208480565371,0.12367491166077739,0.12367491166077739,0.12367491166077739,0.12367491166077739,0.13074204946996468
