,inferiorparietal-rh,parsopercularis-lh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.3333333333333333,0.0,0.0,0.0,0.2916666666666667,0.0,0.25,0.125
parsopercularis-lh,0.0,0.26666666666666666,0.0,0.0,0.06666666666666667,0.0,0.3333333333333333,0.3333333333333333
precentral-lh,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.020833333333333332,0.5416666666666666,0.0,0.2708333333333333,0.0,0.16666666666666666
superiorfrontal-rh,0.14705882352941177,0.08823529411764706,0.0,0.0,0.2647058823529412,0.0,0.29411764705882354,0.20588235294117646
superiorparietal-lh,0.0,0.0,0.0,0.52,0.0,0.48,0.0,0.0
superiortemporal-lh,0.1,0.125,0.0,0.0,0.2,0.0,0.3,0.275
supramarginal-lh,0.021739130434782608,0.10869565217391304,0.0,0.17391304347826086,0.10869565217391304,0.0,0.1956521739130435,0.391304347826087
