,inferiorparietal-rh,parsopercularis-lh,precentral-lh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.6428571428571429,0.047619047619047616,0.07142857142857142,0.0,0.047619047619047616,0.0,0.19047619047619047,0.0
parsopercularis-lh,0.0,0.7608695652173914,0.043478260869565216,0.0,0.08695652173913043,0.06521739130434782,0.0,0.043478260869565216
precentral-lh,0.0641025641025641,0.05128205128205128,0.5897435897435898,0.0,0.0,0.05128205128205128,0.0641025641025641,0.1794871794871795
precentral-rh,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0
superiorfrontal-lh,0.0,0.07692307692307693,0.0,0.0,0.8461538461538461,0.0,0.07692307692307693,0.0
superiorfrontal-rh,0.0,0.06382978723404255,0.0425531914893617,0.2127659574468085,0.0,0.5957446808510638,0.0,0.0851063829787234
superiortemporal-lh,0.24242424242424243,0.0,0.12121212121212122,0.0,0.18181818181818182,0.0,0.45454545454545453,0.0
supramarginal-lh,0.0,0.08163265306122448,0.2653061224489796,0.0,0.0,0.12244897959183673,0.0,0.5306122448979592
