,caudalanteriorcingulate-lh,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parstriangularis-rh,posteriorcingulate-rh
caudalanteriorcingulate-lh,0.6314102564102564,0.0,0.0,0.21474358974358973,0.0,0.0,0.15384615384615385,0.0
caudalmiddlefrontal-lh,0.0,0.6164079822616408,0.07095343680709534,0.015521064301552107,0.050997782705099776,0.12638580931263857,0.07760532150776053,0.04212860310421286
caudalmiddlefrontal-rh,0.0,0.057803468208092484,0.5741811175337187,0.06165703275529865,0.03468208092485549,0.04046242774566474,0.030828516377649325,0.2003853564547206
frontalpole-lh,0.12013536379018612,0.015228426395939087,0.047377326565143825,0.5871404399323181,0.10152284263959391,0.01015228426395939,0.04568527918781726,0.0727580372250423
frontalpole-rh,0.0,0.051181102362204724,0.02952755905511811,0.10039370078740158,0.6909448818897638,0.027559055118110236,0.04921259842519685,0.051181102362204724
parahippocampal-lh,0.0,0.1330049261083744,0.07142857142857142,0.014778325123152709,0.029556650246305417,0.6231527093596059,0.029556650246305417,0.09852216748768473
parstriangularis-rh,0.08875739644970414,0.06903353057199212,0.03550295857988166,0.05128205128205128,0.04142011834319527,0.03155818540433925,0.6272189349112426,0.055226824457593686
posteriorcingulate-rh,0.0,0.03945111492281304,0.18696397941680962,0.0634648370497427,0.051457975986277875,0.07204116638078903,0.0411663807890223,0.5454545454545454
