,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parstriangularis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.5083892617449665,0.2550335570469799,0.12583892617449666,0.0,0.05704697986577181,0.040268456375838924,0.010067114093959731,0.003355704697986577
caudalanteriorcingulate-rh,0.23179791976225855,0.46805349182763745,0.13818722139673106,0.0,0.08766716196136701,0.05943536404160475,0.014858841010401188,0.0
frontalpole-lh,0.08897243107769423,0.10150375939849623,0.543859649122807,0.07017543859649122,0.14411027568922305,0.03007518796992481,0.021303258145363407,0.0
frontalpole-rh,0.0,0.0,0.17891373801916932,0.8083067092651757,0.0,0.012779552715654952,0.0,0.0
parstriangularis-rh,0.06039076376554174,0.108348134991119,0.2113676731793961,0.0,0.5701598579040853,0.03197158081705151,0.0,0.017761989342806393
rostralanteriorcingulate-rh,0.044989775051124746,0.081799591002045,0.05725971370143149,0.0081799591002045,0.0408997955010225,0.7525562372188139,0.0,0.014314928425357873
temporalpole-lh,0.01079913606911447,0.02591792656587473,0.032397408207343416,0.0,0.0,0.0,0.9222462203023758,0.008639308855291577
temporalpole-rh,0.010582010582010581,0.0,0.0026455026455026454,0.0,0.037037037037037035,0.023809523809523808,0.015873015873015872,0.91005291005291
