,cuneus-rh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,posteriorcingulate-lh,temporalpole-lh,temporalpole-rh,transversetemporal-lh
cuneus-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.35,0.0,0.2714285714285714,0.0,0.2357142857142857,0.0,0.14285714285714285
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.2485207100591716,0.0,0.5266272189349113,0.0,0.14201183431952663,0.0,0.08284023668639054
posteriorcingulate-lh,0.0,0.0,0.0,0.0,0.8802395209580839,0.0,0.11976047904191617,0.0
temporalpole-lh,0.0,0.2421875,0.0,0.15625,0.0,0.453125,0.0,0.1484375
temporalpole-rh,0.0,0.0,0.0,0.0,0.1782178217821782,0.0,0.8217821782178217,0.0
transversetemporal-lh,0.0,0.2261904761904762,0.0,0.14285714285714285,0.0,0.21428571428571427,0.0,0.4166666666666667
