,cuneus-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
cuneus-rh,0.8694779116465864,0.04618473895582329,0.0,0.0,0.04216867469879518,0.0,0.010040160642570281,0.0321285140562249
frontalpole-lh,0.04722792607802875,0.6652977412731006,0.12114989733059549,0.0,0.0,0.0513347022587269,0.11498973305954825,0.0
frontalpole-rh,0.0,0.09911504424778761,0.6690265486725664,0.04070796460176991,0.0,0.05132743362831858,0.13982300884955753,0.0
paracentral-rh,0.002531645569620253,0.0,0.04810126582278481,0.8860759493670886,0.030379746835443037,0.03291139240506329,0.0,0.0
parahippocampal-lh,0.04666666666666667,0.0,0.0,0.028888888888888888,0.7466666666666667,0.04666666666666667,0.006666666666666667,0.12444444444444444
rostralanteriorcingulate-lh,0.0,0.037606837606837605,0.05128205128205128,0.02564102564102564,0.035897435897435895,0.6957264957264957,0.10598290598290598,0.04786324786324787
rostralanteriorcingulate-rh,0.010494752623688156,0.08245877061469266,0.12293853073463268,0.0,0.0014992503748125937,0.08845577211394302,0.671664167916042,0.022488755622188907
temporalpole-lh,0.01757469244288225,0.0,0.0,0.0,0.11247803163444639,0.05975395430579965,0.022847100175746926,0.7873462214411248
