,cuneus-rh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,posteriorcingulate-lh,temporalpole-lh,temporalpole-rh,transversetemporal-lh
cuneus-rh,0.854389721627409,0.004282655246252677,0.0021413276231263384,0.0,0.03854389721627409,0.05353319057815846,0.023554603854389723,0.023554603854389723
frontalpole-rh,0.0,0.5842696629213483,0.011235955056179775,0.15056179775280898,0.0,0.1146067415730337,0.0651685393258427,0.07415730337078652
insula-lh,0.00974025974025974,0.022727272727272728,0.7305194805194806,0.13636363636363635,0.048701298701298704,0.05194805194805195,0.0,0.0
medialorbitofrontal-lh,0.0,0.17162471395881007,0.08009153318077804,0.5560640732265446,0.018306636155606407,0.10297482837528604,0.013729977116704805,0.057208237986270026
posteriorcingulate-lh,0.04555808656036447,0.0,0.025056947608200455,0.01366742596810934,0.8132118451025057,0.029612756264236904,0.05694760820045558,0.015945330296127564
temporalpole-lh,0.052901023890784986,0.07679180887372014,0.023890784982935155,0.06655290102389079,0.02901023890784983,0.6979522184300341,0.0034129692832764505,0.04948805460750853
temporalpole-rh,0.020700636942675158,0.03980891719745223,0.0,0.012738853503184714,0.03980891719745223,0.0031847133757961785,0.8662420382165605,0.01751592356687898
transversetemporal-lh,0.02242152466367713,0.07623318385650224,0.002242152466367713,0.04708520179372197,0.013452914798206279,0.06053811659192825,0.02242152466367713,0.7556053811659192
