,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.07054963402166863,0.0,0.00611008263966272,0.01363230560246783,0.017206661115424224,0.001972818939061815,0.03315549174025818,0.028019145215057446,0.004185727549151495,0.03693262093431729,0.011343356861964632,0.018235549793612065,0.012296205409738957,0.007473759114254521,0.004088799852050315,0.02095844359934549,0.005673908002707405,0.008687584899744374,0.00518703994547641,0.0013383297644539614,0.005648561292569566,0.022130494251460017,0.0024089935760171306,0.009174452956975368,0.007233669443226655,0.009395884633040658,0.006013154942561539,0.003747323340471092,0.0176495244675548,0.03016493198163396,0.07050117017311802,0.05282852856715048,0.0,0.001972818939061815,0.006354631454140761,0.012296205409738957,0.005865533825184678,0.0,0.006765459380958237,0.015092909774160813,0.019209285908074053,0.03812332958139439,0.009931216538822242,0.03500380670035588,0.0020928637745757477,0.033575237953976,0.006959314775160599,0.010228688345301048,0.015609583684979821,0.004088799852050315,0.023517287864464567,0.03556448531627531,0.023180270496335524,0.0072292102997764795,0.011832454490920715,0.023226504773161023,0.0,0.05852555370827063,0.04786292029773936,0.0,0.001947472228923976
Fz,0.0,0.046141675686245595,0.016446432206560647,0.009418382192049348,0.011207881628889013,0.030679058948929458,0.0023866812841483905,0.006867731663026873,0.02025014156238819,0.010707067319184289,0.015941967003466263,0.011965381827682166,0.01571930262640456,0.015029404134881495,0.015565844744916091,0.01279778552052472,0.015378806668184261,0.012133001965945911,0.015300252280745198,0.029447464165678987,0.01829302198728478,0.011894129227022422,0.03127258990284852,0.01991855217925036,0.017642400689481245,0.019364298419050827,0.012031378746649102,0.021291047375517173,0.008270597477930752,0.01045928800517833,0.0,0.0008413102679250239,0.03910997477834463,0.027499251165658045,0.013523310312377659,0.021972039291957773,0.01911126342335206,0.029270937452332772,0.023408485302105007,0.011619630187769058,0.01167146484996072,0.009564538286758498,0.02011289204276151,0.003723550180085331,0.02389353256673131,0.009967380270556075,0.024825513373784164,0.014922525233891877,0.0033170573028980955,0.027928812874703023,0.019146889723681934,0.0029053087440180517,0.008965751651146625,0.021458667513780918,0.02626765638240757,0.003609369492316394,0.03214952647110342,0.0007040607482983426,0.004170925039295247,0.03377870755645866,0.026738100073475234
F7,0.005008002059271197,0.022646387322052108,0.054537671232876714,0.03167052780016116,0.03324911585638822,0.010614200017906705,0.010540614647685558,0.006338134568896051,0.0029411764705882353,0.03145173023547319,0.01177421881994807,0.022692273256334494,0.004704147640791476,0.03413297967588862,0.02201097904915391,0.027987901781717252,0.01078907019428776,0.008011292416509982,0.010321817082997582,0.03562651087832393,0.026673997224460563,0.011672934013788164,0.01939184349538902,0.012383886202882978,0.021260855940549737,0.008501488494941355,0.022167662727191333,0.01456822455009401,0.014713436744560838,0.03136667338168144,0.005008002059271197,0.005159929268511057,0.023260811173784583,0.006427947891485361,0.007470453934998657,0.008770928462709285,0.01646689497716895,0.010602728534336109,0.02057480526457158,0.0029411764705882353,0.011778975288745636,0.031203274688870984,0.0044509356253917085,0.008135520189811084,0.012483212463067418,0.014015914585012086,0.01515019249709016,0.023125111916912883,0.0071828274688870986,0.023919162413823976,0.01804352448742054,0.017327815829528158,0.018038768018622975,0.024618643119348194,0.008963985137433968,0.012568269316859164,0.021182514101531023,0.002844648133225893,0.009413051750380517,0.013797117020324112,0.015323104127495747
FT9,0.010820583643749323,0.013268897526792812,0.03347874156933185,0.06328884718329691,0.030615094678752175,0.007764609726195341,0.018989188503328917,0.01409189380346829,0.004086636697997548,0.02428847753525287,0.008777265294750548,0.01428822243308445,0.009396263203412967,0.02265448978982749,0.012654234687659074,0.017754860821759116,0.012871238264258168,0.006944614651501259,0.007965940359113825,0.01837152446221378,0.022657490991808887,0.01756019952657706,0.013071235029629365,0.01102991748195152,0.03389707577884943,0.0024503146843644213,0.03736204683308998,0.011843910152682817,0.020415176278099377,0.026121461645388977,0.010616585275736265,0.014696886102884204,0.016129543215391097,0.007353945255074657,0.0006126620378128108,0.0110295840150647,0.013073569297837116,0.011030250948838343,0.02021718031404911,0.0075579436230877135,0.015720879545591343,0.026938455518101666,0.012256908892011252,0.01695253949206657,0.011431244880241203,0.014285554697989878,0.014297559505915452,0.017552863255066987,0.012452237120966946,0.026334797086233035,0.014288889366858092,0.02633713135444079,0.02062217584809383,0.01388055916394516,0.007556276288653605,0.025722468515307045,0.015928212582472612,0.009593592233689593,0.012857232655011666,0.011643246453537974,0.012248572219840713
FC5,0.012900670372024949,0.013749870875910744,0.032304164033876794,0.026597550063254035,0.059613137520844316,0.006688963210702341,0.01631967502317526,0.012061732717830662,0.0024154589371980675,0.032585688087179224,0.012555556897104535,0.02458515951688138,0.005669855528590421,0.0364027973979316,0.02293411518807846,0.03314840080653925,0.014323181832207103,0.009375347964266503,0.012332323146951932,0.025142573117773244,0.026703532432617347,0.01281024997082131,0.010511371639922888,0.012342921383888265,0.015013408782047929,0.0064554666108582286,0.025068385459218925,0.010129164335725315,0.009672769372973422,0.03817075772027899,0.012720164956862493,0.011785843170241225,0.016558135354242713,0.0040718023844691555,0.006094455780533319,0.003694894198739749,0.009959257157499192,0.0076020885234509466,0.019058715574176256,0.005701650239399415,0.015677140139547924,0.03522967989299805,0.00425230779963161,0.014832903366885473,0.008918953001514608,0.022047820854915502,0.01569800122617577,0.020417972999985243,0.014286088002929943,0.019945345294584034,0.023831343145422568,0.01586824379164671,0.012072330954766994,0.023316322492276033,0.007357993686670504,0.007453713206342307,0.017667663437558274,0.008329744689813753,0.014721621879053993,0.010776662950575994,0.011466889900416818
FC1,0.001033858878263117,0.03448638327769668,0.008554110337334884,0.004910829671749806,0.004652364952184027,0.053177245316186485,0.009144504024809378,0.009270197157211672,0.02761229361753936,0.0038840492482478802,0.011606997315445471,0.0041425139678136595,0.012606323446552206,0.008414260295410208,0.016332826515972433,0.005686223830447144,0.022813000168669467,0.01304978863734083,0.015494585791073948,0.02141182004869168,0.014782038198577756,0.013518028419793625,0.032910820368637836,0.018551011996565128,0.014324416098266748,0.02124451571437181,0.009654355009179744,0.02916662116231463,0.009958829684693266,0.00361850607392091,0.0011630912380460067,0.0017499456981399035,0.03499623426206705,0.030381941284419997,0.016983387068917048,0.022089834894031487,0.020937361338127267,0.0353945490235575,0.0180093079657694,0.015652131969901603,0.021384365756296486,0.004146053195194255,0.024611635523488135,0.0062456239981458495,0.019365337656449017,0.008184109394889194,0.029117071978986293,0.009783587368962635,0.00684931506849315,0.03263465951216908,0.018879401737093245,0.0033600413543551306,0.006035848935258835,0.01904402637068209,0.025523340496729552,0.007202479400685437,0.02790529108426152,0.002067717756526234,0.0033600413543551306,0.03787119922371598,0.0330577488653237
C3,0.03109543298319231,0.003931609774501819,0.013697657137861703,0.02066481933919509,0.0189583994736382,0.013891476987774971,0.07340423574015027,0.026290483617909186,0.00412542962441509,0.024850637937618762,0.015890064460916255,0.014483001366516212,0.010551391592014393,0.012152274536327706,0.010440678472998653,0.015796892901017295,0.010266988281088244,0.012071755904316259,0.009879348581261705,0.0050013573140824785,0.016348157963752812,0.018049689198080435,0.010153687063186421,0.012313311800350602,0.017375058088441666,0.009542033026442319,0.02184786809667757,0.010828318172825192,0.010206599307079659,0.02409807629485463,0.03110549781219374,0.03185058272484253,0.003941674603503251,0.005175047505992887,0.014349570490611526,0.0019658048872509097,0.009605010099336987,0.004787407806166347,0.014830381750337029,0.009605010099336987,0.02114563059892059,0.03200155515986399,0.009962455312159234,0.023282537579195826,0.012519784578151383,0.03248984314970484,0.007505774336181392,0.017770174518383555,0.018880181373969938,0.021573529614752854,0.025278536953451027,0.021593659272755715,0.018291245094114776,0.012630497697167124,0.007201241367252383,0.020289832567256062,0.003523840416672418,0.028721858738111998,0.03194864291597076,0.002617718240000736,0.005348737697903295
T7,0.021584206315241054,0.009336522473117006,0.006330634179842449,0.012533556167145658,0.0114568831797122,0.011779123877443658,0.023050782089168484,0.06503849127074476,0.006732377831869859,0.0032976810510628868,0.019381805326021316,0.010942651305117115,0.02285287047953814,0.0017888164716588883,0.003261312678353037,0.0037053451358570163,0.011386683762621095,0.02394223010861457,0.009622394798138617,0.004831073137643296,0.01546924504332911,0.020620021550375272,0.010723595292748484,0.022649038437141077,0.013425004186591743,0.012196091499442634,0.013759931525966173,0.006157250077388514,0.029743408443890368,0.007517258061514988,0.021584206315241054,0.01826199775700176,0.006783970174551273,0.012247683842124048,0.007496113658776703,0.02358869569483045,0.021426046182758687,0.011818875354591633,0.024194271389254923,0.030789633491380697,0.03214033793830232,0.006355161687018858,0.024097007136658813,0.03192466503037182,0.024106310673863658,0.01474526069357024,0.019071405493823294,0.007145962349430709,0.010662699412862225,0.018301749234149733,0.022670182839879358,0.028139816940218852,0.025137311751382424,0.01655860467240554,0.021146094290503795,0.02567860846148251,0.005372369847743384,0.023032175014758793,0.012068379306903394,0.006799194144522838,0.011538923462336745
TP9,0.003057048653441206,0.027387925302005983,0.003928571428571429,0.00375,0.002857142857142857,0.03163346447966309,0.0037713343677269204,0.006185027152831653,0.05009032472570099,0.0016378975950349108,0.00986409730688241,0.0035312534633713845,0.02422323506594259,0.005883436772692009,0.022431563781447412,0.00531696774908567,0.029047157264767816,0.011415687687022055,0.01881996010196165,0.025350216114374376,0.01504266873545384,0.016366092208799733,0.024816995456056742,0.016671145960323618,0.015119555580183974,0.030506483431231295,0.012317965200044332,0.030891887398869555,0.010941482877091875,0.002607641582622188,0.0032509974509586613,0.0021026820347999557,0.030857669289593263,0.033588329823783666,0.030475728693339248,0.024774326720602903,0.025759448077136208,0.036522359525656654,0.01885071483985371,0.014900809043555358,0.011252493627396653,0.0008928571428571428,0.03540479884739001,0.0013115094757841072,0.017779286268425135,0.005603180760279287,0.025636429125567996,0.012915188961542725,0.004005458273301563,0.02451886844730134,0.012665687687022056,0.004531752188850715,0.006889892496952233,0.019090795744209244,0.028388424027485315,0.0035158760944253575,0.02804070154050759,0.003638895045993572,0.003097223761498393,0.032751025157929735,0.03152235952565666
CP5,0.027061249045217728,0.013498828135390975,0.030566630027094917,0.02291127127596913,0.032141842644281375,0.004639125552443672,0.01984385509730229,0.003383539363630491,0.0006004202942059442,0.060098437577190106,0.012407478747781675,0.026584451679466766,0.002387549449171382,0.03271578079339082,0.019476548932353913,0.03861049253464767,0.006664653390284592,0.005928259750179556,0.010336052483573943,0.023472859007634458,0.02470018174114285,0.011664019243850443,0.012804829678243125,0.012306834721013571,0.016753460016948572,0.007831945969773779,0.014856839661180548,0.008471198826520336,0.008785540701275704,0.04509677739607598,0.027013569308642633,0.02788593629464676,0.01231918513845768,0.0017800632911392405,0.008677830810681401,0.001534598744437562,0.006583425644786794,0.0021897646390448,0.012333316866110075,0.001193774724585691,0.009488386332458038,0.05347439805965441,0.0,0.017224972829081624,0.006533964598003413,0.025417159099977576,0.007736586496623585,0.022988995778057297,0.016032979414704218,0.017987848614283163,0.02463308572329745,0.013908529483296536,0.01564976021189516,0.017701770194832586,0.007839011833599975,0.009488386332458038,0.011480366161376255,0.020703871665862305,0.03113350231237816,0.004789230625995159,0.0076747750323960945
CP1,0.009093075620860248,0.022293823067946632,0.013200115303068806,0.008820463513279449,0.013764461874762155,0.01546382303001799,0.013890574606269098,0.019254316595424037,0.009700724057757733,0.014372742455677223,0.05833108922207093,0.016467667729932904,0.02034413288172965,0.020553688623556974,0.013158077725899825,0.01676193077011577,0.017242834331488738,0.01653198838372153,0.020010360840448115,0.022586189676076764,0.023361356277632597,0.025603413071979712,0.020030747485015026,0.020554320767574553,0.014058724914945022,0.016259376276140734,0.012424316557495395,0.009450395026796586,0.011019218442422426,0.013093757072111196,0.009114094409444738,0.011585461446168512,0.023005933303748994,0.018333914905829505,0.014749184218145316,0.010665059756573982,0.010916020931552708,0.019905266897525663,0.030128932093825344,0.016175933265820352,0.00988862886698299,0.014351723667092732,0.018375320338980906,0.01225679839283705,0.02417856045635741,0.015839632648468504,0.01229946811402361,0.00976251613547605,0.0077522981595759075,0.014707778784993913,0.020595094056708375,0.011692451821143701,0.010581616746253599,0.01900209113241015,0.01751734287112227,0.011712206321693033,0.019800172954603207,0.009491168315930408,0.015377851443627293,0.016616063538059497,0.015923707802806466
Pz,0.016126889192548288,0.017825874985408326,0.025210120098056045,0.014127486592827077,0.028032321415083328,0.005737961011048471,0.012477254156051939,0.011171556880059878,0.0033940232505441834,0.031860489868228606,0.01676325782285365,0.057078506636636425,0.01098512679305917,0.027480927824432982,0.018081486771360494,0.02975568388598581,0.008268328858553468,0.008665565710597331,0.014403526721645805,0.02638998564865997,0.02033581449004676,0.01832061854962199,0.019914200959960448,0.013823808117777121,0.014281643331433554,0.011617547088188641,0.009894184617286155,0.00957797446972142,0.008203095494777898,0.036771017159808,0.016126889192548288,0.014354773365560904,0.017331131421194662,0.00585126106392183,0.01025914812093579,0.005352569164532276,0.013669651379170644,0.007570675199648427,0.021381951644910767,0.0075384018512541975,0.023084885772946692,0.029800488906894823,0.007595051877690877,0.01782192665023244,0.012793464303616674,0.03174255481319225,0.00886452747011282,0.02198209859164601,0.009180737617677555,0.013657119706655865,0.025323420150929404,0.011398843652793705,0.007668181911818226,0.026860352534831183,0.00731111507852037,0.005502777567962865,0.018194786824233852,0.013779003096868112,0.0234175759282021,0.008872424140464599,0.009135932596768545
