,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh
entorhinal-lh,0.1251402918069585,0.1251402918069585,0.1251402918069585,0.12570145903479238,0.12457912457912458,0.1251402918069585,0.1251402918069585,0.12401795735129069
fusiform-lh,0.1251402918069585,0.1251402918069585,0.1251402918069585,0.12570145903479238,0.12457912457912458,0.1251402918069585,0.1251402918069585,0.12401795735129069
inferiortemporal-lh,0.1251402918069585,0.1251402918069585,0.1251402918069585,0.12570145903479238,0.12457912457912458,0.1251402918069585,0.1251402918069585,0.12401795735129069
insula-lh,0.12514156285390712,0.12514156285390712,0.12514156285390712,0.12570781426953567,0.1245753114382786,0.12514156285390712,0.12514156285390712,0.12400906002265005
isthmuscingulate-rh,0.1251402918069585,0.1251402918069585,0.1251402918069585,0.12570145903479238,0.12457912457912458,0.1251402918069585,0.1251402918069585,0.12401795735129069
lingual-lh,0.1251402918069585,0.1251402918069585,0.1251402918069585,0.12570145903479238,0.12457912457912458,0.1251402918069585,0.1251402918069585,0.12401795735129069
parahippocampal-lh,0.1251402918069585,0.1251402918069585,0.1251402918069585,0.12570145903479238,0.12457912457912458,0.1251402918069585,0.1251402918069585,0.12401795735129069
parahippocampal-rh,0.1251402918069585,0.1251402918069585,0.1251402918069585,0.12570145903479238,0.12457912457912458,0.1251402918069585,0.1251402918069585,0.12401795735129069
