,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.14064697609001406,0.13924050632911392,0.1209563994374121,0.12376933895921238,0.14064697609001406,0.14064697609001406,0.09845288326300984,0.09563994374120956
caudalanteriorcingulate-rh,0.1404728789986092,0.13908205841446453,0.12100139082058414,0.12378303198887343,0.1404728789986092,0.1404728789986092,0.09874826147426982,0.09596662030598054
frontalpole-lh,0.08524904214559387,0.08620689655172414,0.3275862068965517,0.11015325670498084,0.08524904214559387,0.08524904214559387,0.1446360153256705,0.07567049808429119
frontalpole-rh,0.11296076099881094,0.11296076099881094,0.1426872770511296,0.22711058263971462,0.11296076099881094,0.11296076099881094,0.08561236623067776,0.09274673008323424
posteriorcingulate-lh,0.14064697609001406,0.13924050632911392,0.1209563994374121,0.12376933895921238,0.14064697609001406,0.14064697609001406,0.09845288326300984,0.09563994374120956
posteriorcingulate-rh,0.14064697609001406,0.13924050632911392,0.1209563994374121,0.12376933895921238,0.14064697609001406,0.14064697609001406,0.09845288326300984,0.09563994374120956
rostralanteriorcingulate-lh,0.08646188850967008,0.0875995449374289,0.1751990898748578,0.0875995449374289,0.08646188850967008,0.08646188850967008,0.2684869169510808,0.1217292377701934
rostralanteriorcingulate-rh,0.0970625798212005,0.0983397190293742,0.1136653895274585,0.10983397190293742,0.0970625798212005,0.0970625798212005,0.13793103448275862,0.24904214559386972
