,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-rh,posteriorcingulate-rh,superiorfrontal-rh,superiorparietal-lh
caudalmiddlefrontal-rh,0.22474747474747475,0.14898989898989898,0.05555555555555555,0.017676767676767676,0.1919191919191919,0.22727272727272727,0.0,0.13383838383838384
frontalpole-lh,0.13385826771653545,0.3333333333333333,0.14698162729658792,0.028871391076115485,0.09973753280839895,0.16272965879265092,0.05511811023622047,0.03937007874015748
frontalpole-rh,0.07172995780590717,0.20675105485232068,0.4092827004219409,0.046413502109704644,0.029535864978902954,0.07172995780590717,0.16455696202531644,0.0
isthmuscingulate-rh,0.1111111111111111,0.24444444444444444,0.24444444444444444,0.2222222222222222,0.022222222222222223,0.08888888888888889,0.06666666666666667,0.0
paracentral-rh,0.19626168224299065,0.11214953271028037,0.02570093457943925,0.007009345794392523,0.24299065420560748,0.24065420560747663,0.0,0.17523364485981308
posteriorcingulate-rh,0.19532908704883228,0.15711252653927812,0.04883227176220807,0.012738853503184714,0.19745222929936307,0.2526539278131635,0.0,0.13588110403397027
superiorfrontal-rh,0.0,0.07142857142857142,0.17032967032967034,0.005494505494505495,0.005494505494505495,0.0,0.6923076923076923,0.054945054945054944
superiorparietal-lh,0.17134831460674158,0.06460674157303371,0.0028089887640449437,0.0,0.23876404494382023,0.20786516853932585,0.014044943820224719,0.300561797752809
