,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.13949275362318841,0.13768115942028986,0.125,0.1213768115942029,0.13949275362318841,0.13949275362318841,0.09963768115942029,0.09782608695652174
caudalanteriorcingulate-rh,0.1392857142857143,0.1375,0.125,0.12142857142857143,0.1392857142857143,0.1392857142857143,0.1,0.09821428571428571
frontalpole-lh,0.12885662431941924,0.1306715063520871,0.14156079854809436,0.12159709618874773,0.12885662431941924,0.12885662431941924,0.11252268602540835,0.10707803992740472
frontalpole-rh,0.13296903460837886,0.13296903460837886,0.11839708561020036,0.13479052823315119,0.13296903460837886,0.13296903460837886,0.10382513661202186,0.1111111111111111
posteriorcingulate-lh,0.13949275362318841,0.13768115942028986,0.125,0.1213768115942029,0.13949275362318841,0.13949275362318841,0.09963768115942029,0.09782608695652174
posteriorcingulate-rh,0.13949275362318841,0.13768115942028986,0.125,0.1213768115942029,0.13949275362318841,0.13949275362318841,0.09963768115942029,0.09782608695652174
rostralanteriorcingulate-lh,0.11991869918699187,0.12195121951219512,0.13414634146341464,0.12195121951219512,0.11991869918699187,0.11991869918699187,0.13414634146341464,0.12804878048780488
rostralanteriorcingulate-rh,0.11695906432748537,0.1189083820662768,0.1267056530214425,0.13060428849902533,0.11695906432748537,0.11695906432748537,0.12475633528265107,0.14814814814814814
