,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-rh,posteriorcingulate-rh,superiorfrontal-rh,superiorparietal-lh
caudalmiddlefrontal-rh,0.25615212527964204,0.08501118568232663,0.058165548098434,0.087248322147651,0.18232662192393737,0.19798657718120805,0.0,0.1331096196868009
frontalpole-lh,0.08436724565756824,0.4094292803970223,0.13399503722084366,0.06947890818858561,0.05955334987593052,0.09181141439205956,0.0967741935483871,0.05459057071960298
frontalpole-rh,0.07401574803149606,0.14645669291338584,0.3921259842519685,0.04409448818897638,0.06299212598425197,0.07716535433070866,0.15590551181102363,0.047244094488188976
isthmuscingulate-rh,0.09510869565217392,0.08288043478260869,0.03804347826086957,0.5081521739130435,0.09103260869565218,0.08831521739130435,0.004076086956521739,0.09239130434782608
paracentral-rh,0.1867403314917127,0.06408839779005525,0.04419889502762431,0.08066298342541436,0.24972375690607734,0.2110497237569061,0.0011049723756906078,0.16243093922651933
posteriorcingulate-rh,0.1932059447983015,0.09129511677282377,0.05732484076433121,0.07749469214437367,0.19957537154989385,0.23142250530785563,0.0010615711252653928,0.14861995753715498
superiorfrontal-rh,0.0063025210084033615,0.14285714285714285,0.20168067226890757,0.0021008403361344537,0.008403361344537815,0.0063025210084033615,0.5777310924369747,0.0546218487394958
superiorparietal-lh,0.1443850267379679,0.059893048128342244,0.033155080213903745,0.07700534759358289,0.18181818181818182,0.1711229946524064,0.016042780748663103,0.3165775401069519
