,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.19596541786743515,0.12680115273775217,0.12680115273775217,0.023054755043227664,0.11815561959654179,0.09510086455331412,0.15561959654178675,0.1585014409221902
inferiorparietal-rh,0.16605166051660517,0.1918819188191882,0.11439114391143912,0.014760147601476014,0.1033210332103321,0.0996309963099631,0.14760147601476015,0.16236162361623616
parsopercularis-lh,0.17253521126760563,0.09859154929577464,0.18661971830985916,0.02112676056338028,0.17253521126760563,0.11267605633802817,0.11267605633802817,0.12323943661971831
parstriangularis-rh,0.09836065573770492,0.03278688524590164,0.06557377049180328,0.4426229508196721,0.09836065573770492,0.08196721311475409,0.13114754098360656,0.04918032786885246
rostralmiddlefrontal-lh,0.16129032258064516,0.0967741935483871,0.17921146953405018,0.02867383512544803,0.18996415770609318,0.0967741935483871,0.12186379928315412,0.12544802867383512
superiortemporal-lh,0.15813953488372093,0.12093023255813953,0.14418604651162792,0.03255813953488372,0.13023255813953488,0.17209302325581396,0.12093023255813953,0.12093023255813953
superiortemporal-rh,0.16932907348242812,0.13738019169329074,0.09904153354632587,0.03194888178913738,0.09904153354632587,0.08626198083067092,0.19488817891373802,0.18210862619808307
supramarginal-rh,0.1728395061728395,0.14506172839506173,0.1111111111111111,0.015432098765432098,0.10493827160493827,0.08333333333333333,0.17901234567901234,0.1882716049382716
