,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.13333333333333333,0.14166666666666666,0.11666666666666667,0.10833333333333334,0.14166666666666666,0.14166666666666666,0.075,0.14166666666666666
inferiorparietal-rh,0.12903225806451613,0.13709677419354838,0.11290322580645161,0.11290322580645161,0.14516129032258066,0.14516129032258066,0.07258064516129033,0.14516129032258066
parsopercularis-lh,0.13761467889908258,0.13761467889908258,0.12844036697247707,0.10091743119266056,0.13761467889908258,0.13761467889908258,0.08256880733944955,0.13761467889908258
parstriangularis-rh,0.10784313725490197,0.11764705882352941,0.08823529411764706,0.17647058823529413,0.18627450980392157,0.14705882352941177,0.0392156862745098,0.13725490196078433
superiortemporal-lh,0.11450381679389313,0.12213740458015267,0.09923664122137404,0.1450381679389313,0.17557251908396945,0.1450381679389313,0.061068702290076333,0.13740458015267176
superiortemporal-rh,0.12030075187969924,0.12781954887218044,0.10526315789473684,0.12781954887218044,0.15789473684210525,0.15037593984962405,0.06766917293233082,0.14285714285714285
supramarginal-lh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.08,0.13333333333333333,0.13333333333333333,0.12,0.13333333333333333
supramarginal-rh,0.12213740458015267,0.1297709923664122,0.10687022900763359,0.12213740458015267,0.15267175572519084,0.15267175572519084,0.06870229007633588,0.1450381679389313
