,C4,Fp2,AF7,AFz,F5,F6,AF8,AF4
C4,0.9593023255813954,0.0,0.0,0.0,0.040697674418604654,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.8070175438596491,0.19298245614035087,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.30985915492957744,0.6901408450704225,0.0,0.0,0.0,0.0
F5,0.26666666666666666,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.14473684210526316,0.8552631578947368,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
