,TP9,P8,FT10,Fp2,AF7,AF3,C6,AF8
TP9,0.3548387096774194,0.0,0.3580645161290323,0.0,0.0,0.0,0.2870967741935484,0.0
P8,0.0,0.32954545454545453,0.0,0.3371212121212121,0.3333333333333333,0.0,0.0,0.0
FT10,0.34146341463414637,0.0,0.38109756097560976,0.0,0.0,0.0,0.2774390243902439,0.0
Fp2,0.0,0.29042904290429045,0.0,0.41914191419141916,0.29042904290429045,0.0,0.0,0.0
AF7,0.0,0.3282442748091603,0.0,0.33969465648854963,0.3320610687022901,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.33579335793357934,0.0,0.33579335793357934,0.0,0.0,0.0,0.3284132841328413,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
