,C4,Fp2,AF7,AFz,F5,F6,AF8,AF4
C4,0.3484848484848485,0.07575757575757576,0.3282828282828283,0.0,0.0,0.0,0.0,0.2474747474747475
Fp2,0.2542372881355932,0.23728813559322035,0.2542372881355932,0.0,0.0,0.0,0.0,0.2542372881355932
AF7,0.335,0.075,0.345,0.0,0.0,0.0,0.0,0.245
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.9459459459459459,0.05405405405405406,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.30434782608695654,0.09316770186335403,0.30434782608695654,0.0,0.0,0.0,0.0,0.2981366459627329
