,FT9,TP9,Fp2,AF7,AF3,C1,C2,AF8
FT9,0.3901098901098901,0.0,0.0,0.0,0.0,0.37362637362637363,0.23626373626373626,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.3
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.3
C1,0.38202247191011235,0.0,0.0,0.0,0.0,0.37640449438202245,0.24157303370786518,0.0
C2,0.3359375,0.0,0.0,0.0,0.0,0.3359375,0.328125,0.0
AF8,0.0,0.0,0.06930693069306931,0.0,0.06930693069306931,0.0,0.0,0.8613861386138614
