,C4,Fp2,AF7,AFz,F5,F6,AF8,AF4
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.4738955823293173,0.004016064257028112,0.0321285140562249,0.0,0.0,0.4899598393574297,0.0
AF7,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0
AFz,0.0,0.2413793103448276,0.034482758620689655,0.3448275862068966,0.0,0.0,0.3793103448275862,0.0
F5,0.0,0.0,0.0,0.0,0.4264705882352941,0.21323529411764705,0.0,0.3602941176470588
F6,0.0,0.0,0.0,0.0,0.1277533039647577,0.4933920704845815,0.0,0.3788546255506608
AF8,0.0,0.22580645161290322,0.0018975332068311196,0.018975332068311195,0.0,0.0,0.7533206831119544,0.0
AF4,0.0,0.0,0.0,0.0,0.20866141732283464,0.33858267716535434,0.0,0.452755905511811
