,FT9,T7,TP9,Fp2,AF7,AF3,AF8,AF4
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.6351351351351351,0.0,0.0,0.0,0.36486486486486486,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.5084745762711864,0.0,0.0,0.0,0.4915254237288136,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
