,C4,Fp2,AF7,AFz,F5,F6,AF8,AF4
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.5977011494252874,0.2988505747126437,0.10344827586206896,0.0,0.0,0.0,0.0
AF7,0.0,0.43333333333333335,0.4166666666666667,0.15,0.0,0.0,0.0,0.0
AFz,0.0,0.34615384615384615,0.34615384615384615,0.3076923076923077,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
