,Fp1,FT9,T7,TP9,F8,AF3,TP7,AF8
Fp1,0.5121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.48717948717948717
