,Fp1,FT9,Fp2,AF7,AFz,F5,AF8,AF4
Fp1,0.25,0.0,0.25,0.25,0.0625,0.0,0.1875,0.0
FT9,0.0,0.2857142857142857,0.0,0.0,0.0,0.35714285714285715,0.0,0.35714285714285715
Fp2,0.25,0.0,0.25,0.25,0.0625,0.0,0.1875,0.0
AF7,0.25,0.0,0.25,0.25,0.0625,0.0,0.1875,0.0
AFz,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0
F5,0.0,0.21428571428571427,0.0,0.0,0.0,0.35714285714285715,0.0,0.42857142857142855
AF8,0.25,0.0,0.25,0.25,0.0625,0.0,0.1875,0.0
AF4,0.0,0.21428571428571427,0.0,0.0,0.0,0.35714285714285715,0.0,0.42857142857142855
