,Fp1,FT9,Fp2,AF7,AFz,F5,AF8,AF4
Fp1,0.2318271119842829,0.003929273084479371,0.22102161100196463,0.18860510805500982,0.21709233791748528,0.0,0.137524557956778,0.0
FT9,0.0028129395218002813,0.3530239099859353,0.008438818565400843,0.040787623066104076,0.011251758087201125,0.29254571026722925,0.0,0.2911392405063291
Fp2,0.21825396825396826,0.008928571428571428,0.22916666666666666,0.20436507936507936,0.22123015873015872,0.0,0.11805555555555555,0.0
AF7,0.19873817034700317,0.03259726603575184,0.21451104100946372,0.24395373291272346,0.2113564668769716,0.0,0.09884332281808622,0.0
AFz,0.21589793915603533,0.010794896957801767,0.22473012757605496,0.2011776251226693,0.22865554465161925,0.0,0.11874386653581943,0.0
F5,0.0,0.30547112462006076,0.0,0.0,0.0,0.3495440729483283,0.0060790273556231,0.33890577507598785
AF8,0.2059238363892807,0.0,0.1777150916784203,0.1368124118476728,0.17912552891396333,0.004231311706629055,0.2919605077574048,0.004231311706629055
AF4,0.0,0.297583081570997,0.0,0.0,0.0,0.32628398791540786,0.006042296072507553,0.37009063444108764
